filename,filepath,mean_intensity,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,mean_r,mean_g,mean_b
TCGA-HE-7130-01Z-00-DX1_generated_3.png,./data/kde_synth_images/TCGA-HE-7130-01Z-00-DX1_generated_3.png,0.37511148630840363,440.8938420291776,0.08647914589387078,0.013038299886694088,0.8377639594213407,0.61854684,0.3251118,0.48631838
TCGA-49-4488-01Z-00-DX1_generated_8.png,./data/kde_synth_images/TCGA-49-4488-01Z-00-DX1_generated_8.png,0.27204336774901694,137.75599774114434,0.14053212526441552,0.01840894845064801,0.9452322831624418,0.45495093,0.15691558,0.37096167
TCGA-HE-7129-01Z-00-DX1_generated_1.png,./data/kde_synth_images/TCGA-HE-7129-01Z-00-DX1_generated_1.png,0.4496273123351495,874.765712632203,0.058171100424265286,0.009451186993013826,0.7737094462173858,0.7133578,0.38378412,0.57153225
TCGA-AR-A1AK-01Z-00-DX1_generated_4.png,./data/kde_synth_images/TCGA-AR-A1AK-01Z-00-DX1_generated_4.png,0.4474910290153936,335.73045097533793,0.09355945480404172,0.012690810555168623,0.8854913171878432,0.6877655,0.3872909,0.57916546
TCGA-AR-A1AS-01Z-00-DX1_generated_2.png,./data/kde_synth_images/TCGA-AR-A1AS-01Z-00-DX1_generated_2.png,0.359830760010901,270.170166334691,0.10238782729658817,0.013394462509285795,0.9116869368214666,0.5746373,0.3302425,0.5291854
TCGA-A7-A13F-01Z-00-DX1_generated_6.png,./data/kde_synth_images/TCGA-A7-A13F-01Z-00-DX1_generated_6.png,0.578674061644311,330.71557269273086,0.09726430466698698,0.011832168932774218,0.9138532168618737,0.6789746,0.5447166,0.68319255
TCGA-G9-6356-01Z-00-DX1_generated_1.png,./data/kde_synth_images/TCGA-G9-6356-01Z-00-DX1_generated_1.png,0.617005603973072,324.70469322307923,0.09820022724671112,0.012430714781613712,0.9130236736674385,0.681306,0.59532696,0.7351522
TCGA-HE-7130-01Z-00-DX1_generated_6.png,./data/kde_synth_images/TCGA-HE-7130-01Z-00-DX1_generated_6.png,0.39262811394497654,494.46753867664,0.08238202764465609,0.012172670971979433,0.8367881103670304,0.62807006,0.3348664,0.51002467
TCGA-38-6178-01Z-00-DX1_generated_3.png,./data/kde_synth_images/TCGA-38-6178-01Z-00-DX1_generated_3.png,0.4784730823128538,333.83328222340134,0.09133864002058523,0.012283271957347358,0.8939299543098906,0.66484857,0.42666137,0.5807601
TCGA-G9-6356-01Z-00-DX1_generated_2.png,./data/kde_synth_images/TCGA-G9-6356-01Z-00-DX1_generated_2.png,0.5557543801045142,421.8974944649735,0.08212049709417892,0.010945291973272493,0.8802141914593599,0.73704326,0.49923813,0.6517579
TCGA-A7-A13E-01Z-00-DX1_generated_10.png,./data/kde_synth_images/TCGA-A7-A13E-01Z-00-DX1_generated_10.png,0.49378325341515017,349.9361214441924,0.09148686602948458,0.011514975114868882,0.9101785684454035,0.6544104,0.45146862,0.62059224
TCGA-HE-7128-01Z-00-DX1_generated_9.png,./data/kde_synth_images/TCGA-HE-7128-01Z-00-DX1_generated_9.png,0.5756918272628369,667.4617774031731,0.06965259616932302,0.010669919340363659,0.8034201168872493,0.72500134,0.5510462,0.65228707
TCGA-HE-7128-01Z-00-DX1_generated_5.png,./data/kde_synth_images/TCGA-HE-7128-01Z-00-DX1_generated_5.png,0.6252972793595009,619.7842582975891,0.0701651280930811,0.01113936822964351,0.8013644548619817,0.78228223,0.5854515,0.70504415
TCGA-A7-A13F-01Z-00-DX1_generated_1.png,./data/kde_synth_images/TCGA-A7-A13F-01Z-00-DX1_generated_1.png,0.6518345887357303,344.14558695002364,0.10062817598750652,0.012365792783252694,0.9091309085221422,0.73285764,0.6328447,0.74055785
TCGA-B0-5711-01Z-00-DX1_generated_2.png,./data/kde_synth_images/TCGA-B0-5711-01Z-00-DX1_generated_2.png,0.5616957852824844,458.44821170838696,0.0812339201044969,0.010068142173872833,0.896692569070058,0.7508719,0.5223229,0.65353715
TCGA-A7-A13E-01Z-00-DX1_generated_5.png,./data/kde_synth_images/TCGA-A7-A13E-01Z-00-DX1_generated_5.png,0.5495242245131943,295.0579638600868,0.10236864812857582,0.01228057803975679,0.9252613862750624,0.65207106,0.5246732,0.6711937
TCGA-G9-6336-01Z-00-DX1_generated_4.png,./data/kde_synth_images/TCGA-G9-6336-01Z-00-DX1_generated_4.png,0.5316766481374933,407.30539465906713,0.08511504297917712,0.011911015187616307,0.8633263019922345,0.72185034,0.5058577,0.6379499
TCGA-38-6178-01Z-00-DX1_generated_1.png,./data/kde_synth_images/TCGA-38-6178-01Z-00-DX1_generated_1.png,0.4877943034584005,350.06027786251724,0.08930498758938911,0.012122224621888798,0.8897985413773443,0.6676296,0.44044846,0.5845423
TCGA-AR-A1AS-01Z-00-DX1_generated_5.png,./data/kde_synth_images/TCGA-AR-A1AS-01Z-00-DX1_generated_5.png,0.40528606441837545,258.7242377182938,0.10523012349340266,0.014304313312948028,0.9028966871993188,0.6304804,0.34505135,0.536378
TCGA-A7-A13E-01Z-00-DX1_generated_9.png,./data/kde_synth_images/TCGA-A7-A13E-01Z-00-DX1_generated_9.png,0.5152355631594514,292.1362376397533,0.1030790093704107,0.012938175473462836,0.9112053260691049,0.6406373,0.4763456,0.64947104
TCGA-G9-6336-01Z-00-DX1_generated_1.png,./data/kde_synth_images/TCGA-G9-6336-01Z-00-DX1_generated_1.png,0.5852022560672132,437.92094268168654,0.08366813767775148,0.011511545675937297,0.853455305495646,0.72895,0.54576313,0.677039
TCGA-G9-6356-01Z-00-DX1_generated_9.png,./data/kde_synth_images/TCGA-G9-6356-01Z-00-DX1_generated_9.png,0.5557481955280201,429.9536923230199,0.08252717727310736,0.010869435514867437,0.8802789067343652,0.74861383,0.5091675,0.6594752
TCGA-HE-7129-01Z-00-DX1_generated_3.png,./data/kde_synth_images/TCGA-HE-7129-01Z-00-DX1_generated_3.png,0.44573640601510434,865.87120919782,0.05849397082261229,0.009626346761327283,0.7626975517742317,0.732131,0.38149232,0.5616448
TCGA-18-5592-01Z-00-DX1_generated_6.png,./data/kde_synth_images/TCGA-18-5592-01Z-00-DX1_generated_6.png,0.36941925536298603,142.45173493423917,0.14384976221718762,0.0199942592724416,0.9308202176851671,0.67159367,0.30201244,0.50394607
TCGA-HE-7128-01Z-00-DX1_generated_3.png,./data/kde_synth_images/TCGA-HE-7128-01Z-00-DX1_generated_3.png,0.5636790896936584,641.8408365472975,0.0715051649633503,0.010977468449750645,0.8022370760852797,0.77184933,0.5160999,0.66431934
TCGA-HE-7128-01Z-00-DX1_generated_2.png,./data/kde_synth_images/TCGA-HE-7128-01Z-00-DX1_generated_2.png,0.6529201423251904,608.8104745374901,0.06941794817016357,0.011414817983595874,0.7944780898553844,0.809723,0.6167988,0.7151326
TCGA-HE-7129-01Z-00-DX1_generated_5.png,./data/kde_synth_images/TCGA-HE-7129-01Z-00-DX1_generated_5.png,0.43011361676986304,869.9561643230194,0.05813331221581163,0.009582187239135287,0.7710933164666981,0.70239204,0.3646299,0.5406375
TCGA-HE-7130-01Z-00-DX1_generated_9.png,./data/kde_synth_images/TCGA-HE-7130-01Z-00-DX1_generated_9.png,0.4173421090207914,396.3691474672769,0.09219456549746707,0.01484455270285043,0.8330588763610379,0.6732111,0.3485858,0.51493776
TCGA-G9-6348-01Z-00-DX1_generated_7.png,./data/kde_synth_images/TCGA-G9-6348-01Z-00-DX1_generated_7.png,0.5634892788212807,379.38782273856117,0.08695951589087354,0.01195482254033859,0.870526106879746,0.7833738,0.5157661,0.6753984
TCGA-B0-5711-01Z-00-DX1_generated_8.png,./data/kde_synth_images/TCGA-B0-5711-01Z-00-DX1_generated_8.png,0.5529934369105923,425.69343614564633,0.08267351995197632,0.010588471338200742,0.8977465505371081,0.72110605,0.49624643,0.65776485
TCGA-HE-7130-01Z-00-DX1_generated_10.png,./data/kde_synth_images/TCGA-HE-7130-01Z-00-DX1_generated_10.png,0.4314155505812519,555.6316510378192,0.0781950327205785,0.011702241993343451,0.8170023180868299,0.6541064,0.37560987,0.54907054
TCGA-G9-6336-01Z-00-DX1_generated_2.png,./data/kde_synth_images/TCGA-G9-6336-01Z-00-DX1_generated_2.png,0.5698767888659961,484.32516193109205,0.07877613202396085,0.011014101604246594,0.8481071404939954,0.76682353,0.5628426,0.7090524
TCGA-A7-A13F-01Z-00-DX1_generated_4.png,./data/kde_synth_images/TCGA-A7-A13F-01Z-00-DX1_generated_4.png,0.5675851258991409,363.27488294746314,0.08789287542692281,0.011914400135217844,0.8933826628301066,0.73282135,0.512777,0.69510376
TCGA-B0-5711-01Z-00-DX1_generated_6.png,./data/kde_synth_images/TCGA-B0-5711-01Z-00-DX1_generated_6.png,0.566174364718729,440.1847487815937,0.08194256139221083,0.010216674304716527,0.8989550367125602,0.7613372,0.5135498,0.66614676
TCGA-HE-7130-01Z-00-DX1_generated_7.png,./data/kde_synth_images/TCGA-HE-7130-01Z-00-DX1_generated_7.png,0.3966189995697892,348.5726744219933,0.09739689013081436,0.016166984753921452,0.823066971877603,0.6853341,0.31846243,0.48148066
TCGA-AR-A1AK-01Z-00-DX1_generated_1.png,./data/kde_synth_images/TCGA-AR-A1AK-01Z-00-DX1_generated_1.png,0.42716085360992606,302.9323182518137,0.1031877465270246,0.013281999111498986,0.9015983770551833,0.656876,0.3863974,0.5340149
